Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;WW1 EinT Ist[°C];WW1 AusT Ist[°C];WW1 Soll[°C];WW1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 FehlerStatus;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 Res1 Temp.[°C];PE1 Res2 Temp.[°C];PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 Analog1[mV];PE1 Analog2[mV];PE1 DigIn1;PE1 DigIn2;PE1 Kask BR;PE1 Kask BR;PE1 Kask BR;PE1 Kask BR;Fehler1 ;Fehler2 ;Fehler3 ;
26.11.2015;04:00:03;-20,0;0;0,0;30,4;16,4;17,0;1;25,3;25,3;25,0;0;60,9;70,0;100;683,4;748,7;59,80;79,00;27;30;87,9;80,0;4;4;1;0;0;0;0;36;0;0;0;0;0;54,8;25,3;0;1;0;167;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:01:03;-20,0;0;0,0;30,4;16,4;17,0;1;24,9;24,9;30,0;1;61,5;70,0;100;685,7;748,9;59,79;79,00;27;30;87,8;80,0;4;4;0;0;0;0;0;40;0;1;0;0;0;54,8;24,9;0;1;0;166;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:02:03;-20,0;0;0,0;30,4;16,4;17,0;1;42,4;42,4;25,0;1;61,5;70,0;100;690,7;749,1;59,80;79,00;27;30;89,1;80,0;4;4;0;0;0;0;0;40;0;1;0;0;0;54,8;42,4;0;1;0;166;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:03:03;-20,0;0;0,0;30,4;16,4;17,0;1;48,1;48,1;25,0;1;61,4;70,0;100;678,0;749,2;59,80;79,00;27;30;88,5;80,0;4;4;1;0;0;0;0;39;0;1;0;0;0;54,8;48,1;0;1;0;166;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:04:03;-20,0;0;0,0;30,4;16,4;17,0;1;49,9;49,9;25,0;1;61,6;70,0;100;690,2;749,3;59,69;79,00;27;30;88,0;80,0;4;4;0;0;0;0;0;41;0;1;0;0;0;54,8;49,9;0;1;0;165;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:05:03;-20,0;0;0,0;30,1;16,7;17,0;1;51,1;51,1;25,0;1;62,4;70,0;94;697,7;748,6;55,89;80,00;24;30;87,9;80,0;4;4;0;0;0;0;0;46;0;1;0;0;0;54,9;51,1;0;1;0;165;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:06:03;-20,0;0;0,0;30,4;16,4;17,0;1;52,0;52,0;25,0;1;63,2;70,0;90;691,6;746,8;52,00;81,00;22;30;92,5;80,0;4;4;0;0;0;0;0;52;0;1;0;0;0;54,8;52,0;0;1;0;164;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:07:03;-20,0;0;0,0;30,1;16,7;17,0;1;52,2;52,2;25,0;0;63,9;70,0;90;687,2;744,2;52,00;81,00;22;30;92,7;80,0;4;4;0;0;0;0;0;57;0;0;0;0;0;54,9;52,2;0;1;0;164;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:08:03;-20,0;0;0,0;30,1;16,7;17,0;1;51,2;51,2;25,0;0;63,6;70,0;90;671,6;741,6;50,36;81,00;22;30;90,9;80,0;4;4;0;0;0;0;0;55;0;0;0;0;0;54,9;51,2;0;1;0;163;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:09:03;-20,0;0;0,0;30,1;16,7;17,0;1;50,0;50,0;25,0;0;62,8;70,0;100;658,1;740,7;54,65;79,00;27;30;89,0;80,0;4;4;0;0;0;0;0;49;0;0;0;0;0;54,9;50,0;0;1;0;163;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:10:03;-20,0;0;0,0;30,1;16,7;17,0;1;48,6;48,6;25,0;0;62,2;70,0;100;660,6;742,1;55,47;79,00;27;30;88,8;80,0;4;4;0;0;0;0;0;45;0;0;0;0;0;54,9;48,6;0;1;0;163;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:11:03;-20,0;0;0,0;30,1;16,7;17,0;1;47,5;47,5;25,0;0;61,9;70,0;100;666,4;743,3;56,09;79,00;27;30;89,3;80,0;4;4;0;0;0;0;0;43;0;0;0;0;0;54,9;47,5;0;1;0;162;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:12:03;-20,0;0;0,0;30,1;16,7;17,0;1;46,5;46,5;25,0;0;62,2;70,0;94;667,2;743,0;55,36;80,00;24;30;86,9;80,0;4;4;1;0;0;0;0;45;0;0;0;0;0;54,9;46,5;0;1;0;162;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:13:03;-20,0;0;0,0;30,1;16,7;17,0;1;45,6;45,6;25,0;0;62,8;70,0;94;677,7;742,6;55,61;80,00;24;30;90,7;80,0;4;4;0;0;0;0;0;49;0;0;0;0;0;54,9;45,6;0;1;0;161;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:14:03;-20,0;0;0,0;30,1;16,7;17,0;1;44,9;44,9;25,0;0;63,5;70,0;90;675,5;740,9;51,99;81,00;22;30;92,5;80,0;4;4;1;0;0;0;0;54;0;0;0;0;0;54,9;44,9;0;1;0;161;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:15:03;-20,0;0;0,0;29,9;16,9;17,0;1;44,4;44,4;25,0;0;64,4;70,0;86;695,5;738,4;47,88;82,00;20;30;98,6;80,0;4;4;0;0;0;0;0;60;0;0;0;0;0;55,0;44,4;0;1;0;161;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:16:03;-20,0;0;0,0;29,9;16,9;17,0;1;44,0;44,0;25,0;0;65,0;70,0;82;690,3;735,5;45,50;84,00;19;30;92,9;80,0;4;4;0;0;0;0;0;65;0;0;0;0;0;55,0;44,0;0;1;0;160;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:17:03;-20,0;0;0,0;29,9;16,9;17,0;1;43,6;43,6;25,0;0;65,6;70,0;82;671,4;731,9;45,50;84,00;19;30;92,5;80,0;4;4;1;0;0;0;0;69;0;0;0;0;0;55,0;43,6;0;1;0;160;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:18:03;-20,0;0;0,0;29,9;16,9;17,0;1;43,2;43,2;25,0;0;66,1;70,0;78;663,9;728,4;42,90;86,00;18;30;93,1;80,0;4;4;0;0;0;0;0;72;0;0;0;0;0;55,0;43,2;0;1;0;160;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:19:03;-20,0;0;0,0;29,9;16,9;17,0;1;42,7;42,7;25,0;0;66,8;70,0;78;666,3;724,8;42,90;86,00;18;30;92,7;80,0;4;4;0;0;0;0;0;77;0;0;0;0;0;55,0;42,7;0;1;0;159;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:20:03;-20,0;0;0,0;29,9;16,9;17,0;1;42,3;42,3;25,0;0;67,4;70,0;74;656,6;720,9;40,29;86,00;17;30;109,3;80,0;4;4;1;0;0;0;0;81;0;0;0;0;0;55,0;42,3;0;1;0;159;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:21:03;-20,0;0;0,0;29,6;17,2;17,0;1;41,7;41,7;25,0;0;67,9;70,0;78;652,1;717,5;41,39;86,00;18;30;99,4;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;41,7;0;1;0;159;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:22:03;-20,0;0;0,0;29,6;17,2;17,0;1;41,1;41,1;25,0;0;67,9;70,0;78;639,8;715,6;42,57;86,00;18;30;91,1;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;41,1;0;1;0;158;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:23:03;-20,0;0;0,0;29,6;17,2;17,0;1;40,5;40,5;25,0;0;68,3;70,0;74;658,0;713,0;40,09;86,00;17;30;105,3;80,0;4;4;1;0;0;0;0;47;0;0;0;0;0;55,1;40,5;0;1;0;158;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:24:03;-20,0;0;0,0;29,6;17,2;17,0;1;40,0;40,0;25,0;0;68,7;70,0;74;652,0;710,7;40,30;86,00;17;30;109,4;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;39,9;0;1;0;158;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:25:03;-20,0;0;0,0;29,6;17,2;17,0;1;39,3;39,3;25,0;0;68,9;70,0;74;654,8;708,7;40,30;86,00;17;30;106,6;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;39,3;0;1;0;157;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:26:03;-20,0;0;0,0;29,6;17,2;17,0;1;38,8;38,8;25,0;0;69,1;70,0;70;678,8;706,2;37,03;84,00;16;30;106,2;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;38,8;0;1;0;157;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:27:03;-20,0;0;0,0;29,6;17,2;17,0;1;38,3;38,3;25,0;0;69,6;70,0;70;693,2;703,9;36,51;84,00;16;30;107,3;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;38,3;0;1;0;157;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:28:03;-20,0;0;0,0;29,6;17,2;17,0;1;37,7;37,7;25,0;0;70,1;70,0;66;676,2;701,7;35,10;81,00;16;30;107,3;80,0;4;4;0;0;0;0;0;47;0;0;0;0;0;55,1;37,7;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:29:03;-20,0;0;0,0;8,0;17,2;8,0;0;37,4;37,4;25,0;0;70,3;8,0;0;650,0;8,0;0,00;0,00;40;30;86,8;80,0;5;5;0;0;0;0;0;0;0;0;0;0;0;55,1;37,4;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:30:03;-20,0;0;0,0;8,0;17,4;8,0;0;37,2;37,2;25,0;0;71,4;8,0;0;569,7;8,0;0,00;0,00;34;30;89,2;80,0;5;5;0;0;0;0;0;0;0;0;0;0;0;55,2;37,2;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:31:03;-20,0;0;0,0;36,6;17,4;20,0;1;37,0;37,0;25,0;0;72,8;70,0;0;505,7;8,0;0,00;0,00;29;30;90,6;80,0;5;5;0;0;0;0;0;100;0;0;0;0;0;55,2;37,0;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:32:03;-20,0;0;0,0;36,6;17,4;20,0;1;36,2;36,2;25,0;0;72,5;70,0;0;445,0;8,0;0,00;0,00;25;30;99,6;80,0;5;5;0;0;0;0;0;100;0;0;0;0;0;55,2;36,2;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:33:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,7;35,7;25,0;0;71,2;70,0;0;391,2;8,0;0,00;0,00;21;30;110,8;80,0;5;5;0;0;0;0;0;100;0;0;0;0;0;55,2;35,7;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:34:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,4;35,4;25,0;0;69,9;70,0;0;347,3;8,0;0,00;0,00;17;30;121,1;80,0;5;5;0;0;0;0;0;99;0;0;0;0;0;55,2;35,4;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:35:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,2;35,2;25,0;0;68,8;70,0;0;309,4;8,0;0,00;0,00;12;30;128,2;80,0;5;5;0;0;0;0;0;91;0;0;0;0;0;55,2;35,2;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:36:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,2;35,2;25,0;0;68,0;70,0;0;278,3;8,0;0,00;0,00;0;30;146,2;80,0;5;5;0;0;0;0;0;86;0;0;0;0;0;55,2;35,2;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:37:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,3;35,3;25,0;0;67,4;70,0;0;253,4;8,0;0,00;0,00;0;30;147,4;80,0;5;5;0;0;0;0;0;81;0;0;0;0;0;55,2;35,3;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:38:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,6;35,6;25,0;0;66,8;70,0;0;231,6;8,0;0,00;0,00;0;30;148,4;80,0;5;5;0;0;0;0;0;77;0;0;0;0;0;55,2;35,6;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:39:03;-20,0;0;0,0;36,6;17,4;20,0;1;35,9;35,9;25,0;0;66,3;70,0;0;213,1;8,0;0,00;0,00;0;30;146,3;80,0;5;5;0;0;0;0;0;74;0;0;0;0;0;55,2;35,9;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:40:03;-20,0;0;0,0;36,6;17,4;20,0;1;36,2;36,2;25,0;0;65,7;70,0;86;196,3;120,0;0,00;0,00;20;30;100,4;80,0;4;4;0;0;0;0;0;69;0;0;0;0;0;55,2;36,2;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:41:03;-20,0;0;0,0;36,3;17,7;20,0;1;36,5;36,5;25,0;0;65,2;70,0;86;200,0;120,0;0,00;0,00;20;30;97,0;80,0;4;4;0;0;0;0;0;66;0;0;0;0;0;55,3;36,5;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:42:03;-20,0;0;0,0;36,3;17,7;20,0;1;36,7;36,7;25,0;0;65,1;70,0;86;246,4;274,5;31,97;82,00;20;30;93,4;80,0;4;4;1;0;0;0;0;65;0;0;0;0;0;55,3;36,7;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:43:03;-20,0;0;0,0;36,3;17,7;20,0;1;36,9;36,9;25,0;0;65,2;70,0;86;297,6;343,4;33,08;82,00;20;30;94,6;80,0;4;4;0;0;0;0;0;66;0;0;0;0;0;55,3;36,9;0;1;0;156;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:44:03;-20,0;0;0,0;36,3;17,7;20,0;1;37,2;37,2;25,0;0;65,2;70,0;86;343,6;401,3;34,08;82,00;20;30;93,5;80,0;4;4;0;0;0;0;0;66;0;0;0;0;0;55,3;37,2;0;1;0;155;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:45:03;-20,0;0;0,0;36,3;17,7;20,0;1;37,4;37,4;25,0;0;65,2;70,0;86;374,5;450,2;35,49;82,00;20;30;96,0;80,0;4;4;0;0;0;0;0;66;0;0;0;0;0;55,3;37,4;0;1;0;155;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:46:03;-20,0;0;0,0;36,3;17,7;20,0;1;37,7;37,7;25,0;0;65,3;70,0;86;409,4;491,7;36,58;82,00;20;30;91,6;80,0;4;4;0;0;0;0;0;67;0;0;0;0;0;55,3;37,7;0;1;0;155;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:47:03;-20,0;0;0,0;36,3;17,7;20,0;1;37,9;37,9;25,0;0;65,4;70,0;86;432,0;526,7;37,96;82,00;20;30;97,7;80,0;4;4;0;0;0;0;0;67;0;0;0;0;0;55,3;37,9;0;1;0;154;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:48:03;-20,0;0;0,0;36,3;17,7;20,0;1;38,2;38,2;25,0;0;65,4;70,0;90;445,0;557,3;41,25;81,00;22;30;92,1;80,0;4;4;0;0;0;0;0;67;0;0;0;0;0;55,3;38,2;0;1;0;154;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:49:03;-20,0;0;0,0;36,3;17,7;20,0;1;38,5;38,5;25,0;0;65,4;70,0;90;465,3;583,8;42,69;81,00;22;30;93,3;80,0;4;4;0;0;0;0;0;67;0;0;0;0;0;55,3;38,5;0;1;0;154;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:50:03;-20,0;0;0,0;36,3;17,7;20,0;1;38,8;38,8;25,0;0;65,5;70,0;90;487,2;606,1;43,92;81,00;22;30;91,8;80,0;4;4;0;0;0;0;0;68;0;0;0;0;0;55,3;38,8;0;1;0;153;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:51:03;-20,0;0;0,0;36,3;17,7;20,0;1;39,1;39,1;25,0;0;65,5;70,0;90;512,4;625,3;44,89;81,00;22;30;92,4;80,0;4;4;1;0;0;0;0;68;0;0;0;0;0;55,3;39,1;0;1;0;153;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:52:03;-20,0;0;0,0;36,3;17,7;20,0;1;39,3;39,3;25,0;0;65,7;70,0;90;532,8;641,4;45,85;81,00;22;30;93,8;80,0;4;4;0;0;0;0;0;69;0;0;0;0;0;55,3;39,3;0;1;0;153;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:53:03;-20,0;0;0,0;36,3;17,7;20,0;1;39,6;39,6;25,0;0;66,1;70,0;86;559,8;654,2;44,80;82,00;20;30;93,3;80,0;4;4;0;0;0;0;0;72;0;0;0;0;0;55,3;39,6;0;1;0;152;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:54:03;-20,0;0;0,0;36,3;17,7;20,0;1;39,9;39,9;25,0;0;66,5;70,0;86;565,5;664,3;45,96;82,00;20;30;91,5;80,0;4;4;0;0;0;0;0;75;0;0;0;0;0;55,3;39,9;0;1;0;152;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:55:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,0;40,0;25,0;0;66,8;70,0;86;578,7;672,8;46,76;82,00;20;30;93,0;80,0;4;4;1;0;0;0;0;77;0;0;0;0;0;55,3;40,0;0;1;0;152;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:56:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,2;40,2;25,0;0;67,1;70,0;82;588,5;679,7;45,49;84,00;19;30;90,3;80,0;4;4;0;0;0;0;0;79;0;0;0;0;0;55,3;40,2;0;1;0;151;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:57:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,3;40,3;25,0;0;67,4;70,0;82;605,3;684,6;45,50;84,00;19;30;91,7;80,0;4;4;1;0;0;0;0;81;0;0;0;0;0;55,3;40,3;0;1;0;151;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:58:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,4;40,4;25,0;0;67,8;70,0;86;612,6;688,9;46,55;82,00;20;30;91,8;80,0;4;4;0;0;0;0;0;84;0;0;0;0;0;55,3;40,4;0;1;0;151;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;04:59:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,4;40,4;25,0;0;68,2;70,0;82;618,6;693,0;45,50;84,00;19;30;91,1;80,0;4;4;0;0;0;0;0;87;0;0;0;0;0;55,3;40,4;0;1;0;150;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:00:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,3;40,3;25,0;0;68,7;70,0;82;637,6;695,9;45,31;84,00;19;30;90,2;80,0;4;4;1;0;0;0;0;90;0;0;0;0;0;55,3;40,3;0;1;0;150;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:01:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,2;40,2;25,0;0;69,2;70,0;78;631,9;697,6;42,90;86,00;18;30;91,0;80,0;4;4;0;0;0;0;0;94;0;0;0;0;0;55,4;40,2;0;1;0;150;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:02:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,1;40,1;25,0;0;69,6;70,0;78;617,0;698,7;42,90;86,00;18;30;93,4;80,0;4;4;0;0;0;0;0;97;0;0;0;0;0;55,3;40,1;0;1;0;149;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:03:03;-20,0;0;0,0;36,3;17,7;20,0;1;40,1;40,1;25,0;0;69,7;70,0;78;599,3;699,7;42,90;86,00;18;30;91,8;80,0;4;4;1;0;0;0;0;97;0;0;0;0;0;55,3;40,1;0;1;0;149;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:04:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,0;40,0;25,0;0;70,0;70,0;74;593,6;700,4;40,30;86,00;17;30;104,7;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,4;40,0;0;1;0;149;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:05:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,0;40,0;25,0;0;70,3;70,0;74;609,6;700,0;40,25;86,00;17;30;104,0;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,4;40,0;0;1;0;148;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:06:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,0;40,0;25,0;0;70,7;70,0;74;637,1;699,7;39,88;86,00;17;30;104,5;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,4;40,0;0;1;0;148;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:07:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,1;40,1;25,0;0;71,1;70,0;66;635,6;698,7;35,10;81,00;16;30;108,3;80,0;4;4;1;0;0;0;0;100;0;0;0;0;0;55,4;40,1;0;1;0;148;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:08:03;-20,0;0;0,0;36,1;17,9;20,0;1;40,1;40,1;25,0;0;71,3;70,0;66;635,4;696,5;35,10;81,00;16;30;108,6;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,4;40,1;0;1;0;147;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:09:03;-20,0;0;0,0;35,8;18,2;20,0;1;40,2;40,2;25,0;0;71,6;70,0;66;629,1;694,6;35,10;81,00;16;30;108,8;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;40,2;0;1;0;147;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:10:03;-20,0;0;0,0;35,8;18,2;20,0;1;40,3;40,3;25,0;0;72,1;70,0;62;641,0;692,7;33,74;81,00;15;30;110,0;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;40,3;0;1;0;147;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:11:03;-20,0;0;0,0;35,8;18,2;20,0;1;40,4;40,4;25,0;0;72,5;70,0;62;649,6;690,2;33,74;81,00;15;30;108,7;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;40,4;0;1;0;146;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:12:03;-20,0;0;0,0;35,8;18,2;20,0;1;40,6;40,6;25,0;0;72,8;70,0;62;628,2;688,2;33,80;81,00;15;30;105,9;80,0;4;4;1;0;0;0;0;100;0;0;0;0;0;55,5;40,6;0;1;0;146;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:13:03;-20,0;0;0,0;35,8;18,2;20,0;1;40,7;40,7;25,0;0;73,1;70,0;54;626,2;685,7;31,17;82,00;14;30;109,1;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;40,7;0;1;0;146;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:14:03;-20,0;0;0,0;35,8;18,2;20,0;1;40,9;40,9;25,0;0;73,3;70,0;54;622,8;682,3;31,20;82,00;14;30;110,5;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;40,9;0;1;0;146;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:15:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,0;41,0;25,0;0;73,7;70,0;54;617,0;679,3;31,20;82,00;14;30;109,5;80,0;4;4;1;0;0;0;0;100;0;0;0;0;0;55,5;41,0;0;1;0;145;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:16:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,2;41,2;25,0;0;73,9;70,0;54;607,9;676,8;31,20;82,00;14;30;112,8;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;41,2;0;1;0;145;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:17:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,3;41,3;25,0;0;74,2;70,0;50;598,5;673,8;29,90;83,00;14;30;109,2;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;41,3;0;1;0;145;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:18:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,5;41,5;25,0;0;74,3;70,0;46;596,5;670,7;28,59;84,00;13;30;106,9;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;41,5;0;1;0;144;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:19:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,6;41,6;25,0;0;74,7;70,0;46;605,7;667,4;28,60;84,00;13;30;111,4;80,0;4;4;1;0;0;0;0;100;0;0;0;0;0;55,5;41,6;0;1;0;144;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:20:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,7;41,7;25,0;0;75,0;70,0;42;591,2;664,3;26,00;81,00;13;30;109,0;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;41,7;0;1;0;144;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:21:03;-20,0;0;0,0;35,8;18,2;20,0;1;41,9;41,9;25,0;0;75,2;70,0;42;580,6;660,9;26,00;81,00;13;30;107,5;80,0;4;4;1;0;0;0;0;100;0;0;0;0;0;55,5;41,9;0;1;0;144;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
26.11.2015;05:22:03;-20,0;0;0,0;35,8;18,2;20,0;1;42,0;42,0;25,0;0;75,4;70,0;38;581,5;657,6;24,60;82,00;12;30;128,6;80,0;4;4;0;0;0;0;0;100;0;0;0;0;0;55,5;42,0;0;1;0;143;3276,6;3276,6;0;0;0;0;0;0;0;0;0;
